Category,Product URL,is_processed
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Orange-235Ml/22240,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Guava-235Ml/22241,False
Beverage,https://www.metro-markets.com/product/Beyti%C2%A0-Juice-Cocktail-235Ml/22242,False
Beverage,https://www.metro-markets.com/product/Best-Mango-Juice-Bottle---1l/22244,False
Beverage,https://www.metro-markets.com/product/Best-Guava-Juice-Bottle---1l/22245,False
Beverage,https://www.metro-markets.com/product/Best-Cocktail-Guava-Juice-Bottle---1l/22246,False
Beverage,https://www.metro-markets.com/product/Best-Apple-Juice-Bottle---1l/22247,False
Beverage,https://www.metro-markets.com/product/Best-Mango-Juice-Bottle--250Ml/22248,False
Beverage,https://www.metro-markets.com/product/Best-Apple-Juice-Bottle--250Ml/22249,False
Beverage,https://www.metro-markets.com/product/Best-Cocktail-Guava-Juice-Bottle---250Ml/22250,False
Beverage,https://www.metro-markets.com/product/Best-Tropical-Juice-Bottle---250Ml/22251,False
Beverage,https://www.metro-markets.com/product/Lamar-Cranberry-Juice--1l/22326,False
Beverage,https://www.metro-markets.com/product/Lamar-Tomato-Juice--1l/22327,False
Beverage,https://www.metro-markets.com/product/Lamar-Orange-Juice--1l/22328,False
Beverage,https://www.metro-markets.com/product/Lamar-Mango-Juice--1L/27235,False
Beverage,https://www.metro-markets.com/product/Lamar-Cranberry-Juice--200Ml/27236,False
Beverage,https://www.metro-markets.com/product/Lamar-Tomato-Juice--200Ml/27237,False
Beverage,https://www.metro-markets.com/product/Lamar-Mango-Juice--200Ml/27238,False
Beverage,https://www.metro-markets.com/product/Rani-Orange-Drink-Float---235m/30788,False
Beverage,https://www.metro-markets.com/product/Twist-&-Drink-Raspberry--200-Ml/30804,False
Beverage,https://www.metro-markets.com/product/Twist-&-Drink-Wildberry--200-Ml/30805,False
